Date,day,Open,High,Low,Close,5-day,10-day,signal,return,system_return,entry
2020-07-10,132,519.72998046875,555.8800048828125,511.2799987792969,548.72998046875,509.247998046875,485.44500122070315,1,0.07759756743141821,0.07759756743141821,0.0
2020-07-13,133,567.97998046875,575.3699951171875,520.9600219726562,525.5,515.5859985351562,493.6550018310547,1,-0.04325629134538467,-0.04325629134538467,0.0
2020-07-14,134,517.0800170898438,525.5,490.489990234375,524.8800048828125,521.9299987792969,501.41900329589845,1,-0.001180515977662111,-0.001180515977662111,0.0
2020-07-15,135,516.2999877929688,529.0,510.17999267578125,523.260009765625,526.0260009765625,508.2410034179687,1,-0.003091183209349424,-0.003091183209349424,0.0
2020-07-16,136,526.47998046875,535.5399780273438,504.3599853515625,527.3900146484375,529.952001953125,512.4160034179688,1,0.007861849444309676,0.007861849444309676,0.0
2020-07-17,137,494.8699951171875,503.5899963378906,484.1400146484375,492.989990234375,518.80400390625,514.0260009765625,1,-0.0674514705219682,-0.0674514705219682,0.0
2020-07-20,138,489.1400146484375,504.5,484.20001220703125,502.4100036621094,514.1860046386719,514.8860015869141,-1,0.01892765665124596,-0.01892765665124596,-2.0
2020-07-21,139,506.0,506.2200012207031,488.6099853515625,490.1000061035156,507.2300048828125,514.5800018310547,-1,-0.02480706233446739,0.02480706233446739,0.0
2020-07-22,140,492.19000244140625,497.20001220703125,487.20001220703125,489.82000732421875,500.54200439453126,513.2840026855469,-1,-0.0005714727387546858,0.0005714727387546858,0.0
2020-07-23,141,491.1300048828125,491.8999938964844,472.0199890136719,477.5799865722656,490.5799987792969,510.26600036621096,-1,-0.02530633459189424,0.02530633459189424,0.0
2020-07-24,142,468.7699890136719,487.1700134277344,467.5400085449219,480.45001220703125,488.07200317382814,503.43800354003906,-1,0.005991533092306156,-0.005991533092306156,0.0
2020-07-27,143,484.510009765625,496.9200134277344,482.30999755859375,495.6499938964844,486.7200012207031,500.4530029296875,-1,0.03114683003397012,-0.03114683003397012,0.0
2020-07-28,144,496.0199890136719,497.7900085449219,487.760009765625,488.510009765625,486.402001953125,496.8160034179688,-1,-0.014510058071725673,0.014510058071725673,0.0
2020-07-29,145,492.25,494.9200134277344,484.1300048828125,484.4800109863281,485.33400268554686,492.93800354003906,-1,-0.008283788607450937,0.008283788607450937,0.0
2020-07-30,146,480.7099914550781,488.3500061035156,477.510009765625,485.79998779296875,486.9780029296875,488.7790008544922,-1,0.0027208179548177114,-0.0027208179548177114,0.0
2020-07-31,147,488.2900085449219,494.79998779296875,484.5,488.8800048828125,488.66400146484375,488.3680023193359,1,0.006320079134029655,0.006320079134029655,2.0
2020-08-03,148,490.8599853515625,503.0899963378906,490.2300109863281,498.6199951171875,489.25800170898435,487.98900146484374,1,0.01972720223239488,0.01972720223239488,0.0
2020-08-04,149,498.6499938964844,510.44000244140625,498.6499938964844,509.6400146484375,493.4840026855469,489.94300231933596,1,0.021860350049087707,0.021860350049087707,0.0
2020-08-05,150,508.67999267578125,510.1000061035156,501.20001220703125,502.1099853515625,497.00999755859374,491.1720001220703,1,-0.0148854328360013,-0.0148854328360013,0.0
2020-08-06,151,504.1099853515625,510.82000732421875,498.70001220703125,509.0799865722656,501.66599731445314,494.32200012207034,1,0.013785958727480008,0.013785958727480008,0.0
2020-08-07,152,505.45001220703125,508.2900085449219,486.67999267578125,494.7300109863281,502.83599853515625,495.75,1,-0.028592967331870334,-0.028592967331870334,0.0
2020-08-10,153,493.3500061035156,497.4599914550781,478.6300048828125,483.3800048828125,499.7880004882812,494.5230010986328,1,-0.023209077504277253,-0.023209077504277253,0.0
2020-08-11,154,479.75,480.9200134277344,466.54998779296875,466.92999267578125,491.24599609375,492.36499938964846,-1,-0.03462376609691997,0.03462376609691997,-2.0
2020-08-12,155,471.3399963378906,482.489990234375,470.17999267578125,475.4700012207031,485.9179992675781,491.46399841308596,-1,0.018124453265498275,-0.018124453265498275,0.0
2020-08-13,156,478.3999938964844,484.45001220703125,476.45001220703125,481.3299865722656,480.3679992675781,491.0169982910156,-1,0.01224928657597335,-0.01224928657597335,0.0
2020-08-14,157,482.82000732421875,488.3299865722656,480.2099914550781,482.67999267578125,477.95799560546874,490.3969970703125,-1,0.002800815375554322,-0.002800815375554322,0.0
2020-08-17,158,484.19000244140625,486.239990234375,479.1000061035156,482.3500061035156,477.7519958496094,488.76999816894534,-1,-0.0006838887610625122,0.0006838887610625122,0.0
2020-08-18,159,484.3500061035156,495.29998779296875,482.79998779296875,491.8699951171875,482.7399963378906,486.9929962158203,-1,0.019544439738448993,-0.019544439738448993,0.0
2020-08-19,160,493.92999267578125,494.5,483.5,484.5299987792969,484.5519958496094,485.23499755859376,-1,-0.015035097609542802,0.015035097609542802,0.0
2020-08-20,161,484.69000244140625,498.94000244140625,483.8900146484375,497.8999938964844,487.8659973144531,484.11699829101565,1,0.027219894990444082,0.027219894990444082,2.0
2020-08-21,162,496.4599914550781,498.1300048828125,490.0,492.30999755859375,489.7919982910156,483.8749969482422,1,-0.011290646973463048,-0.011290646973463048,0.0
2020-08-24,163,495.44000244140625,501.0,483.1600036621094,488.80999755859375,491.08399658203126,484.4179962158203,1,-0.0071347334974909415,-0.0071347334974909415,0.0
2020-08-25,164,488.19000244140625,492.4700012207031,485.0899963378906,490.5799865722656,490.82599487304685,486.7829956054687,1,0.003614476295129343,0.003614476295129343,0.0
2020-08-26,165,492.5,549.0399780273438,492.0799865722656,547.530029296875,503.4260009765625,493.98899841308594,1,0.10982897100358446,0.10982897100358446,0.0
2020-08-27,166,537.780029296875,541.0,521.25,526.27001953125,509.1000061035156,498.4830017089844,1,-0.0396028820797536,-0.0396028820797536,0.0
2020-08-28,167,532.0,539.0,522.0,523.8900146484375,515.4160095214844,502.60400390625,1,-0.004532659556859997,-0.004532659556859997,0.0
2020-08-31,168,521.1599731445312,531.989990234375,517.5800170898438,529.5599975585938,523.5660095214844,507.3250030517578,1,0.010764701878435368,0.010764701878435368,0.0
2020-09-01,169,532.5999755859375,557.3900146484375,532.4500122070312,556.5499877929688,536.760009765625,513.793002319336,1,0.0497105235466373,0.0497105235466373,0.0
2020-09-02,170,553.780029296875,556.5,537.3699951171875,552.8400268554688,537.8220092773438,520.6240051269531,1,-0.006688314692724795,-0.006688314692724795,0.0
2020-09-03,171,545.0,554.0,521.3200073242188,525.75,537.7180053710938,523.4090057373047,1,-0.05024286273030487,-0.05024286273030487,0.0
2020-09-04,172,520.1799926757812,527.3599853515625,485.9800109863281,516.0499877929688,536.15,525.7830047607422,1,-0.01862217822561263,-0.01862217822561263,0.0
2020-09-08,173,498.3999938964844,522.0,495.0,507.0199890136719,531.6419982910156,527.60400390625,1,-0.017653207480731403,-0.017653207480731403,0.0
2020-09-09,174,519.2100219726562,520.0,492.57000732421875,500.19000244140625,520.3700012207031,528.5650054931641,-1,-0.013562397755030098,0.013562397755030098,-2.0
2020-09-10,175,503.3500061035156,506.2900085449219,478.8399963378906,480.6700134277344,505.9359985351563,521.87900390625,-1,-0.03980703922048345,0.03980703922048345,0.0
2020-09-11,176,486.489990234375,493.7300109863281,476.80999755859375,482.0299987792969,497.19199829101564,517.4550018310547,-1,0.0028253583442579,-0.0028253583442579,0.0
2020-09-14,177,480.6199951171875,488.989990234375,471.29998779296875,476.260009765625,489.2340026855469,512.6920013427734,-1,-0.01204240614459362,0.01204240614459362,0.0
2020-09-15,178,484.0,497.4700012207031,481.6300048828125,495.989990234375,487.0280029296875,509.3350006103516,-1,0.04059180144159047,-0.04059180144159047,0.0
2020-09-16,179,499.989990234375,504.6600036621094,483.30999755859375,483.8599853515625,483.7619995117187,502.0660003662109,-1,-0.024760167140689404,0.024760167140689404,0.0
2020-09-17,180,475.1600036621094,478.3999938964844,463.2699890136719,470.20001220703125,481.6679992675781,493.8019989013672,-1,-0.028637416334189147,0.028637416334189147,0.0
2020-09-18,181,472.510009765625,479.3999938964844,458.6000061035156,469.9599914550781,479.2539978027344,488.222998046875,-1,-0.0005105955501880644,0.0005105955501880644,0.0
2020-09-21,182,467.69000244140625,487.7799987792969,466.32000732421875,487.3500061035156,481.4719970703125,485.3529998779297,-1,0.036334996789964435,-0.036334996789964435,0.0
2020-09-22,183,489.010009765625,491.82000732421875,479.260009765625,491.1700134277344,480.50800170898435,483.76800231933595,-1,0.007807764080374646,-0.007807764080374646,0.0
2020-09-23,184,491.0400085449219,491.0400085449219,469.0,470.6099853515625,477.8580017089844,480.81000061035155,-1,-0.0427606329777106,0.0427606329777106,0.0
2020-09-24,185,470.5299987792969,477.0,467.82000732421875,473.0799865722656,478.4339965820312,480.0509979248047,-1,0.005234784589503327,-0.005234784589503327,0.0
2020-09-25,186,474.3900146484375,484.8699951171875,468.0299987792969,482.8800048828125,481.01799926757815,480.13599853515626,1,0.020503706692067247,0.020503706692067247,2.0
2020-09-28,187,489.1099853515625,492.0,477.8800048828125,490.6499938964844,481.67799682617186,481.5749969482422,1,0.015962844521510533,0.015962844521510533,0.0
2020-09-29,188,489.5,496.2900085449219,486.5299987792969,493.4800109863281,482.13999633789064,481.3239990234375,1,0.005751323253379681,0.005751323253379681,0.0
2020-09-30,189,492.57000732421875,504.6300048828125,489.2699890136719,500.0299987792969,488.0239990234375,482.9410003662109,1,0.013185740714774852,0.013185740714774852,0.0
2020-10-01,190,506.0299987792969,529.5499877929688,503.6000061035156,527.510009765625,498.9100036621094,488.6720001220703,1,0.053499746848182816,0.053499746848182816,0.0
2020-10-02,191,516.4299926757812,526.3699951171875,502.70001220703125,503.05999755859375,502.9460021972656,491.98200073242185,1,-0.04745839860212975,-0.04745839860212975,0.0
2020-10-05,192,506.79998779296875,520.989990234375,501.70001220703125,520.6500244140625,508.9460083007813,495.31200256347654,1,0.03436863544035251,0.03436863544035251,0.0
2020-10-06,193,518.719970703125,521.8200073242188,504.1600036621094,505.8699951171875,511.42400512695315,496.78200073242186,1,-0.02879836823712356,-0.02879836823712356,0.0
2020-10-07,194,518.0,536.489990234375,515.8200073242188,534.6599731445312,518.35,503.18699951171874,1,0.05535127099333703,0.05535127099333703,0.0
2020-10-08,195,533.47998046875,535.0,524.1500244140625,531.7899780273438,519.2059936523438,509.05799865722656,1,-0.005382347371475582,-0.005382347371475582,0.0
2020-10-09,196,537.8300170898438,544.280029296875,535.0,539.4400024414062,526.4819946289062,514.713998413086,1,0.014282935699995392,0.014282935699995392,0.0
2020-10-12,197,548.8099975585938,551.8099975585938,538.239990234375,539.8099975585938,530.3139892578125,519.6299987792969,1,0.0006856523172249496,0.0006856523172249496,0.0
2020-10-13,198,540.5599975585938,557.6500244140625,537.2000122070312,554.0900268554688,539.9579956054688,525.6910003662109,1,0.026109955624898262,0.026109955624898262,0.0
2020-10-14,199,562.6099853515625,572.489990234375,541.0,541.4500122070312,541.3160034179688,529.8330017089844,1,-0.02307642827480194,-0.02307642827480194,0.0
2020-10-15,200,545.52001953125,551.219970703125,535.0999755859375,541.9400024414062,543.3460083007812,531.2760009765625,1,0.0009045500902891135,0.0009045500902891135,0.0
2020-10-16,201,549.5,554.3300170898438,530.030029296875,530.7899780273438,541.6160034179687,534.0489990234375,1,-0.020788877312870824,-0.020788877312870824,0.0
2020-10-19,202,537.0700073242188,541.7999877929688,525.3800048828125,530.719970703125,539.797998046875,535.0559936523438,1,-0.00013190140027230512,-0.00013190140027230512,0.0
2020-10-20,203,528.1400146484375,533.780029296875,522.260009765625,525.4199829101562,534.0639892578125,537.0109924316406,-1,-0.010036609760485149,0.010036609760485149,-2.0
2020-10-21,204,501.0299987792969,506.8500061035156,488.25,489.04998779296875,523.583984375,532.4499938964843,-1,-0.07173320146032491,0.07173320146032491,0.0
2020-10-22,205,494.69000244140625,495.1400146484375,482.0,485.2300109863281,512.2419860839843,527.7939971923828,-1,-0.007841680802701312,0.007841680802701312,0.0
2020-10-23,206,488.1099853515625,490.05999755859375,481.3500061035156,488.2799987792969,503.739990234375,522.6779968261719,-1,0.006265981328493986,-0.006265981328493986,0.0
2020-10-26,207,487.0299987792969,496.82000732421875,478.8999938964844,488.239990234375,495.243994140625,517.52099609375,-1,-8.194106704273452e-05,8.194106704273452e-05,0.0
2020-10-27,208,490.010009765625,490.489990234375,482.92999267578125,488.92999267578125,487.94599609375,511.00499267578124,-1,0.0014122467291350915,-0.0014122467291350915,0.0
2020-10-28,209,486.3599853515625,494.0,483.2799987792969,486.239990234375,487.3839965820313,505.48399047851564,-1,-0.0055170058791631504,0.0055170058791631504,0.0
2020-10-29,210,488.5,513.9000244140625,479.3399963378906,504.2099914550781,491.17999267578125,501.7109893798828,-1,0.03629052192491411,-0.03629052192491411,0.0
2020-10-30,211,502.010009765625,505.8800048828125,472.2099914550781,475.739990234375,488.6719909667969,496.20599060058595,-1,-0.05812136502430487,0.05812136502430487,0.0
2020-11-02,212,478.8699951171875,486.29998779296875,475.0,484.1199951171875,487.8479919433594,491.5459930419922,-1,0.017461333799317025,-0.017461333799317025,0.0
2020-11-03,213,484.92999267578125,495.30999755859375,478.760009765625,487.2200012207031,487.50599365234376,487.7259948730469,-1,0.006382969177239239,-0.006382969177239239,0.0
2020-11-04,214,495.3599853515625,507.7300109863281,493.9800109863281,496.95001220703125,489.647998046875,488.5159973144531,1,0.019773673016229232,0.019773673016229232,2.0
2020-11-05,215,506.55999755859375,518.72998046875,503.45001220703125,513.760009765625,491.55800170898436,491.36899719238284,1,0.03326680737143306,0.03326680737143306,0.0
2020-11-06,216,515.0,515.2100219726562,502.510009765625,514.72998046875,499.3559997558594,494.0139953613281,1,0.0018862040465386087,0.0018862040465386087,0.0
2020-11-09,217,485.5400085449219,495.8500061035156,467.260009765625,470.5,496.6320007324219,492.2399963378906,1,-0.08984649437045356,-0.08984649437045356,0.0
2020-11-10,218,470.95001220703125,484.6000061035156,463.4100036621094,480.239990234375,495.2359985351562,491.37099609375,1,0.020489999583268137,0.020489999583268137,0.0
2020-11-11,219,483.0,491.67999267578125,478.260009765625,490.760009765625,493.997998046875,491.822998046875,1,0.021669271213261787,0.021669271213261787,0.0
2020-11-12,220,491.0,496.5199890136719,480.42999267578125,486.7699890136719,488.59999389648436,490.07899780273436,-1,-0.008163520128985802,0.008163520128985802,-2.0
2020-11-13,221,486.7699890136719,488.94000244140625,477.79998779296875,482.8399963378906,482.2219970703125,490.78899841308595,-1,-0.008106381444571653,0.008106381444571653,0.0
2020-11-16,222,480.0,485.5799865722656,477.29998779296875,479.1000061035156,483.94199829101564,490.28699951171876,-1,-0.007775971619786937,0.007775971619786937,0.0
2020-11-17,223,480.1199951171875,487.510009765625,478.8500061035156,480.6300048828125,484.02000122070314,489.6279998779297,-1,0.003188396857304099,-0.003188396857304099,0.0
2020-11-18,224,481.95001220703125,488.6099853515625,477.7200012207031,481.7900085449219,482.2260009765625,488.11199951171875,-1,0.0024105987150218056,-0.0024105987150218056,0.0
2020-11-19,225,482.0,487.79998779296875,480.4700012207031,484.6700134277344,481.806005859375,485.2029998779297,-1,0.005959922484751523,-0.005959922484751523,0.0
2020-11-20,226,485.2200012207031,494.760009765625,481.57000732421875,488.239990234375,482.88600463867186,482.5540008544922,1,0.0073387935488522515,0.0073387935488522515,2.0
2020-11-23,227,490.4599914550781,491.1499938964844,475.8399963378906,476.6199951171875,482.39000244140624,483.16600036621094,-1,-0.024087550783997713,0.024087550783997713,-2.0
2020-11-24,228,478.8399963378906,484.04998779296875,475.8900146484375,482.8800048828125,482.8400024414062,483.4300018310547,-1,0.013048668240786654,-0.013048668240786654,0.0
2020-11-25,229,485.1300048828125,486.8999938964844,478.9200134277344,485.0,483.48200073242185,482.8540008544922,1,0.004380705246144423,0.004380705246144423,2.0
2020-11-27,230,486.5799865722656,493.25,481.8500061035156,491.3599853515625,484.8199951171875,483.31300048828126,1,0.013028135943002006,0.013028135943002006,0.0
2020-11-30,231,490.0799865722656,492.54998779296875,481.2699890136719,490.70001220703125,485.31199951171874,484.0990020751953,1,-0.0013440589078577148,-0.0013440589078577148,0.0
2020-12-01,232,492.3399963378906,509.4700012207031,491.9800109863281,504.5799865722656,490.90399780273435,486.6470001220703,1,0.027893405482386058,0.027893405482386058,0.0
2020-12-02,233,501.6199951171875,506.79998779296875,493.5,503.3800048828125,495.0039978027344,488.9220001220703,1,-0.0023810116801037395,-0.0023810116801037395,0.0
2020-12-03,234,502.989990234375,508.7699890136719,496.0400085449219,497.5199890136719,497.50799560546875,490.4949981689453,1,-0.011709627061460282,-0.011709627061460282,0.0
2020-12-04,235,497.5,504.5,493.6400146484375,498.30999755859375,498.897998046875,491.85899658203124,1,0.0015866337051617663,0.0015866337051617663,0.0
2020-12-07,236,500.010009765625,517.760009765625,497.7699890136719,515.780029296875,503.91400146484375,494.6130004882813,1,0.03445800635909624,0.03445800635909624,0.0
2020-12-08,237,517.9000244140625,521.489990234375,505.54998779296875,512.6599731445312,505.5299987792969,498.2169982910156,1,-0.006067569750511481,-0.006067569750511481,0.0
2020-12-09,238,510.5299987792969,514.5,491.2900085449219,493.6000061035156,503.5739990234375,499.28899841308595,1,-0.03788732007071083,-0.03788732007071083,0.0
2020-12-10,239,494.55999755859375,503.7699890136719,492.9100036621094,501.0899963378906,504.2880004882812,500.897998046875,1,0.015060233405193912,0.015060233405193912,0.0
2020-12-11,240,495.0,503.3399963378906,494.8500061035156,503.2200012207031,505.27000122070314,502.08399963378906,1,0.004241734288480181,0.004241734288480181,0.0
2020-12-14,241,505.44000244140625,524.1599731445312,501.17999267578125,522.4199829101562,506.5979919433594,505.25599670410156,1,0.03744437670557588,0.03744437670557588,0.0
2020-12-15,242,518.5,524.7000122070312,513.5599975585938,519.780029296875,508.0220031738281,506.7760009765625,1,-0.0050661278616424,-0.0050661278616424,0.0
2020-12-16,243,520.1099853515625,527.3800048828125,517.6900024414062,524.8300170898438,514.2680053710938,508.92100219726564,1,0.009668731698724287,0.009668731698724287,0.0
2020-12-17,244,529.0,535.489990234375,526.4400024414062,532.9000244140625,520.6300109863281,512.4590057373047,1,0.015259401923509053,0.015259401923509053,0.0
2020-12-18,245,533.2000122070312,536.3699951171875,526.02001953125,534.4500122070312,526.8760131835937,516.0730072021485,1,0.002904368443990002,0.002904368443990002,0.0
2020-12-21,246,530.0499877929688,532.6199951171875,521.1500244140625,528.9099731445312,528.1740112304688,517.3860015869141,1,-0.010419969276425967,-0.010419969276425967,0.0
2020-12-22,247,527.6900024414062,530.4000244140625,520.5,527.3300170898438,529.6840087890625,518.8530059814453,1,-0.002991663348643314,-0.002991663348643314,0.0
2020-12-23,248,524.760009765625,526.3200073242188,514.2000122070312,514.47998046875,527.6140014648438,520.9410034179688,1,-0.024669927071728992,-0.024669927071728992,0.0
2020-12-24,249,515.1199951171875,519.3499755859375,512.2100219726562,513.969970703125,523.8279907226563,522.2290008544921,1,-0.000991802871594949,-0.000991802871594949,0.0
2020-12-28,250,516.4299926757812,523.6599731445312,507.1300048828125,519.1199951171875,520.7619873046875,523.8190002441406,-1,0.009970219915047984,-0.009970219915047984,-2.0
2020-12-29,251,519.9000244140625,536.5499877929688,515.47998046875,530.8699951171875,521.1539916992188,524.6640014648438,-1,0.02238210007135777,-0.02238210007135777,0.0
2020-12-30,252,530.1300048828125,533.260009765625,523.6900024414062,524.5900268554688,520.6059936523437,525.1450012207031,-1,-0.011900104676572987,0.011900104676572987,0.0
2020-12-31,253,525.530029296875,545.5,523.1500244140625,540.72998046875,525.8559936523437,526.7349975585937,-1,0.030302986059218995,-0.030302986059218995,0.0
